,Unnamed: 0.1,Unnamed: 0,original,duplicate
3830,3830,3830,925385,"{19465: 0.9939268925652348, 112964: 0.9935126416967572, 98635: 0.9925579564040216, 13755: 0.992356127194624, 47209: 0.9923154878306505}"
3831,3831,3831,925386,"{230: 0.9877194277567604, 48896: 0.9861982899407762, 99920: 0.985511323518235, 65153: 0.9850673934530324, 26676: 0.9848217271860024}"
3832,3832,3832,925410,"{16597: 0.98343767970819, 878: 0.9825940469333195, 9056: 0.9822053839070647, 16553: 0.9820340115344004, 75041: 0.9812818519485915}"
3833,3833,3833,925503,"{98509: 0.9912268823203226, 57112: 0.9910784277960556, 53612: 0.9909884301399273, 31506: 0.9901186826748721, 112634: 0.9899457223225001}"
3834,3834,3834,925559,"{85551: 0.9902243477395201, 2878: 0.9896517016513777, 20569: 0.989594209786406, 29700: 0.9893125186076349, 77: 0.9891552886165611}"
3835,3835,3835,925668,"{37344: 0.975100852821168, 85919: 0.9715533736085816, 38655: 0.9705763294129399, 89191: 0.9700479156987472, 12257: 0.9700019677693268}"
3836,3836,3836,926024,"{109485: 0.9870704083729628, 24671: 0.9869068158402784, 606: 0.9863555404166229, 31523: 0.9853106507331305, 6651: 0.9853049640190333}"
3837,3837,3837,926039,"{9472: 0.9889108602211168, 10028: 0.9888515240531769, 100996: 0.9883896099870245, 9469: 0.9883391479140212, 9610: 0.988319520679471}"
3838,3838,3838,926510,"{43158: 0.9871376736768466, 44490: 0.9865897452311193, 38775: 0.9865229390424037, 47253: 0.9863786252951485, 35445: 0.9854618164277176}"
3839,3839,3839,926601,"{103096: 0.9934812543831547, 105225: 0.9924534279636125, 2780: 0.9924304276341288, 100760: 0.9923992470129523, 99622: 0.9922405083449518}"
3840,3840,3840,926602,"{103096: 0.9934812543831547, 105225: 0.9924534279636125, 2780: 0.9924304276341288, 100760: 0.9923992470129523, 99622: 0.9922405083449518}"
3841,3841,3841,927051,"{93356: 0.9971237574127404, 98714: 0.9968115102476861, 16210: 0.9965866143865318, 13644: 0.996339322310253, 33157: 0.9962180321522289}"
3842,3842,3842,927053,"{47542: 0.9804878911109179, 60039: 0.9790456395900045, 102035: 0.9782462452949763, 24404: 0.9781702395719202, 58492: 0.978132251467516}"
3843,3843,3843,927137,"{29017: 0.9931992654113556, 107321: 0.9928783895255849, 100553: 0.9920289188243944, 99954: 0.991393307900886, 113643: 0.9911582770421976}"
3844,3844,3844,927352,"{27153: 0.9872698334607513, 64238: 0.9855414187658216, 56886: 0.9847020450466272, 113368: 0.9843931665351439, 40238: 0.9842293952920143}"
3845,3845,3845,927630,"{101415: 0.9734072741619284, 40942: 0.9731619933374708, 99034: 0.9705308204419658, 83759: 0.9694976621224017, 10165: 0.969244396715874}"
3846,3846,3846,927757,"{111216: 0.9856224949826521, 102529: 0.98350151454526, 30635: 0.983306375168521, 103345: 0.9830527667492062, 114131: 0.982524575645301}"
3847,3847,3847,928435,"{109115: 0.9916291383569082, 102649: 0.9906650882649918, 18471: 0.9906183015006876, 32109: 0.9901809896173447, 70738: 0.9900301930650725}"
3848,3848,3848,928667,"{3647: 0.9788072210676795, 106820: 0.9774973359318251, 24068: 0.9774194264477182, 47793: 0.977214505750012, 13043: 0.9771066906259753}"
3849,3849,3849,928694,"{109312: 0.9842057896657034, 891: 0.9832384778935932, 103175: 0.9829465580296397, 112761: 0.9826330559554606, 60138: 0.9821574558854521}"
3850,3850,3850,928850,"{102415: 0.9912555585437128, 106300: 0.9908964261107078, 66159: 0.9899682571359278, 92157: 0.989589181235585, 113994: 0.9890402895848229}"
3851,3851,3851,928852,"{102415: 0.9912555585437128, 106300: 0.9908964261107078, 66159: 0.9899682571359278, 92157: 0.989589181235585, 113994: 0.9890402895848229}"
3852,3852,3852,928855,"{102415: 0.9912555585437128, 106300: 0.9908964261107078, 66159: 0.9899682571359278, 92157: 0.989589181235585, 113994: 0.9890402895848229}"
3853,3853,3853,928863,"{8791: 0.9939176504957519, 102415: 0.9931446659903943, 106300: 0.9923172390492565, 97490: 0.9921924232077066, 101188: 0.9916989383357298}"
3854,3854,3854,928975,"{110307: 0.9838336460320396, 39037: 0.9833363981803261, 103195: 0.9832488148173627, 39038: 0.9831243301653588, 10375: 0.9829270831505179}"
3855,3855,3855,929035,"{51847: 0.9956972800331767, 106879: 0.9949426051446691, 96469: 0.9949223704115593, 98494: 0.9949175119645949, 97735: 0.9948744513407777}"
3856,3856,3856,929300,"{36741: 0.9882598926431525, 86436: 0.9869409039607189, 94854: 0.9868319816002136, 42033: 0.9868071056829073, 36225: 0.986741716154668}"
3857,3857,3857,929586,"{39037: 0.9867427854059282, 39038: 0.9867187752325678, 29299: 0.9841320426609121, 33144: 0.9838954194668634, 48934: 0.9837527700329395}"
3858,3858,3858,929984,"{84623: 0.9886534076079732, 24632: 0.9883701061501559, 91467: 0.98831834960307, 111402: 0.9877833046175695, 41547: 0.9875858449882308}"
3859,3859,3859,930099,"{102415: 0.9911856540262949, 19139: 0.9911036083210523, 97490: 0.9902419487421845, 108744: 0.9899906575812559, 103096: 0.989908823150029}"
3860,3860,3860,930158,"{101543: 0.9945014735094109, 789: 0.9942334340625245, 100553: 0.9940197050407513, 16073: 0.9939136308348162, 106712: 0.9937841184007176}"
3861,3861,3861,930225,"{97437: 0.9862398749601827, 2589: 0.9855748742114272, 37233: 0.9855076498611375, 93116: 0.9847568295428485, 112030: 0.9846991213261006}"
3862,3862,3862,930633,"{16259: 0.9929073293402927, 28769: 0.9921473360880088, 50632: 0.9920101808797498, 54937: 0.9916331216508053, 30153: 0.9913351403823091}"
3863,3863,3863,930830,"{108877: 0.9831556099391094, 64238: 0.982577955233353, 100591: 0.9815408684214347, 102998: 0.9812322569911135, 10416: 0.9810493560224484}"
3864,3864,3864,930955,"{32109: 0.9951851992052346, 54547: 0.9946733954100849, 53925: 0.9941606837187841, 75363: 0.9941518457373555, 101005: 0.9940040024799034}"
3865,3865,3865,930970,"{111710: 0.9843389867384238, 97914: 0.9813081612709718, 27866: 0.9808352208500053, 110986: 0.9806272594269669, 30821: 0.9805993561030195}"
3866,3866,3866,930984,"{103670: 0.9942776482654533, 109115: 0.9933438961049619, 65278: 0.9929654930344125, 103677: 0.9916501061065298, 40932: 0.9914524263964303}"
3867,3867,3867,931026,"{98986: 0.9865078060830699, 107493: 0.9839776986649487, 81116: 0.9837284888230338, 10375: 0.9812772256259478, 37051: 0.9810519642066349}"
3868,3868,3868,931261,"{43439: 0.9773168938100972, 41236: 0.9757600339596152, 97914: 0.9754064408642724, 61850: 0.9753038289515127, 30919: 0.9752666427679639}"
3869,3869,3869,931366,"{102415: 0.9906947248665009, 97490: 0.9900176813833256, 33419: 0.9892802143769132, 108389: 0.9892256895567475, 93903: 0.9889171537133545}"
3870,3870,3870,931566,"{97490: 0.990330817944781, 95844: 0.9872383404107522, 105225: 0.9863794357920097, 99323: 0.986081154811383, 102537: 0.9857835832185158}"
3871,3871,3871,931678,"{97437: 0.987261816634851, 102537: 0.9867149030056813, 102467: 0.9865572063143944, 45823: 0.9863847233499808, 37233: 0.9862067165853646}"
3872,3872,3872,931686,"{51728: 0.9856335467665853, 51738: 0.9853060748178454, 43408: 0.9849299227596745, 51736: 0.9845112751461814, 37556: 0.9844852117726178}"
3873,3873,3873,931736,"{51740: 0.990808772979395, 102501: 0.9907689956748172, 49993: 0.9892554489923199, 51734: 0.9891154817292895, 2786: 0.9888110240354663}"
3874,3874,3874,931913,"{94977: 0.991363869939863, 108691: 0.9912883972694007, 43791: 0.9911489324044519, 39440: 0.9907567799123351, 27569: 0.990717617442584}"
3875,3875,3875,932113,"{2780: 0.9832298629226943, 97490: 0.9816802084640164, 30889: 0.9814834069945911, 25845: 0.9810341023727757, 53747: 0.9809236767630907}"
3876,3876,3876,932718,"{80794: 0.986453574911508, 47253: 0.9861285088721359, 76194: 0.9858349194972091, 85417: 0.9857949561554906, 9042: 0.9854372270497092}"
3877,3877,3877,932724,"{54130: 0.9786959692575887, 109151: 0.9775907515070058, 75166: 0.9775635429536986, 60138: 0.9772798611870074, 22849: 0.9771613529579491}"
3878,3878,3878,932849,"{53747: 0.9846630747301802, 74890: 0.9843956258218984, 95844: 0.9842670945091238, 64238: 0.9839958082609339, 101382: 0.9832443670834053}"
3879,3879,3879,932867,"{8322: 0.9955896740491866, 13755: 0.9953633280484072, 29931: 0.995206697666388, 19465: 0.9946183110660108, 37760: 0.9945181517344986}"
3880,3880,3880,932934,"{96067: 0.9942629782247867, 101570: 0.9934062708801897, 103778: 0.9931873626721073, 96170: 0.9931575409393921, 95361: 0.9929365510085435}"
3881,3881,3881,932941,"{111847: 0.9917794558169173, 7793: 0.9907816976792992, 33156: 0.9901262756396833, 104679: 0.9900374653397288, 90339: 0.9899823706606141}"
3882,3882,3882,933092,"{83438: 0.9892791664204574, 83405: 0.9888228286306354, 469: 0.9885955207879317, 109106: 0.9882549954398079, 111: 0.987962992038933}"
3883,3883,3883,933096,"{55998: 0.9952117114474213, 32109: 0.9949922857525987, 26112: 0.9949911434678972, 53925: 0.9949342618129691, 112679: 0.9947084704005761}"
3884,3884,3884,933164,"{106782: 0.9903866167184007, 108348: 0.9894535817778374, 84509: 0.9888568440208279, 48665: 0.9887184529401163, 105043: 0.9886658169590731}"
3885,3885,3885,933175,"{42814: 0.9785673212804195, 114542: 0.9778771268614103, 114501: 0.9777591163809393, 103649: 0.9777109315510675, 41508: 0.9775977367842089}"
3886,3886,3886,933183,"{31811: 0.9834817746992656, 73981: 0.9816733725602763, 89829: 0.9811561304912491, 83282: 0.9809345499292632, 66209: 0.9807852925634812}"
3887,3887,3887,933188,"{1133: 0.9875749193586332, 50216: 0.9867921049090693, 36109: 0.9866544019586856, 72: 0.9861070911307677, 101344: 0.9858047109442232}"
3888,3888,3888,933190,"{65278: 0.9914021640897025, 112511: 0.9887798023372658, 104471: 0.9886010970073335, 90981: 0.9880905564960691, 40932: 0.9879689096363375}"
3889,3889,3889,933283,"{18519: 0.9944207811313535, 31275: 0.9940375401716599, 103243: 0.9936670042172511, 53925: 0.9936123560958809, 15978: 0.9934533537504914}"
3890,3890,3890,933506,"{56212: 0.9875057404951351, 30971: 0.9857797478708583, 33155: 0.985649611874526, 80499: 0.9856324124848214, 94306: 0.9855649154681042}"
3891,3891,3891,933514,"{101693: 0.9936878184173803, 102696: 0.9933674369445696, 108389: 0.9932518935698835, 100760: 0.9927424350812617, 37270: 0.9926451304023363}"
3892,3892,3892,933696,"{42483: 0.9859939511094784, 42814: 0.9848020408966159, 33217: 0.9840069215129836, 33442: 0.9838206581026027, 28137: 0.9834034204424599}"
3893,3893,3893,934010,"{52119: 0.9835225355141461, 29947: 0.9820089089617854, 51734: 0.9819868363765184, 17381: 0.9818507201919602, 2909: 0.98147341574517}"
3894,3894,3894,934079,"{68264: 0.9924671539261981, 34975: 0.9920737189144385, 12964: 0.9919826533313547, 102415: 0.9917642485579127, 46432: 0.9914800961264225}"
3895,3895,3895,934083,"{36198: 0.9870235107587345, 42943: 0.9858076277375807, 108744: 0.9856249779271077, 94550: 0.9853341759886695, 99365: 0.9841345247582501}"
3896,3896,3896,934113,"{80794: 0.985140279010452, 47000: 0.9841523341912688, 35445: 0.9839430776758248, 41519: 0.9835083655715381, 41254: 0.983341735721402}"
3897,3897,3897,934134,"{41254: 0.9896829956912369, 44785: 0.9896021000678547, 97496: 0.9895857477129767, 47253: 0.9893413928138383, 37434: 0.9891890589542234}"
3898,3898,3898,934136,"{49993: 0.9897757278218962, 103096: 0.9888910430477982, 107427: 0.9888801278906058, 101188: 0.9886452659088066, 102537: 0.9884944880599946}"
3899,3899,3899,934138,"{3647: 0.9904577357770311, 107058: 0.9901346912109936, 113189: 0.9899585397078766, 35400: 0.9897944305552375, 64238: 0.9893455785737091}"
3900,3900,3900,934147,"{30971: 0.9903768618002093, 112030: 0.9902806703109378, 42006: 0.988642876010893, 36479: 0.9885891538294065, 64263: 0.9885533348419373}"
3901,3901,3901,934167,"{98655: 0.9911477546107118, 2783: 0.9895992759390604, 110946: 0.9895028919521733, 93666: 0.9894370942137025, 98656: 0.9891661438489818}"
3902,3902,3902,934212,"{108744: 0.9820633304362867, 109312: 0.9811197336887164, 112761: 0.9806891045162612, 53747: 0.9801526421118948, 18480: 0.980112973386599}"
3903,3903,3903,934270,"{93903: 0.9850684074248631, 59675: 0.9848626024731688, 44287: 0.9842161535838975, 93088: 0.984130899506506, 43791: 0.9839168927190293}"
3904,3904,3904,934346,"{113252: 0.98365438073906, 13142: 0.9824090646928644, 34998: 0.9822410931728638, 86392: 0.9818574136207311, 6360: 0.981470560732471}"
3905,3905,3905,934365,"{2395: 0.9889553780499469, 44733: 0.9886945101519631, 31775: 0.9885075617280762, 36027: 0.9876251121796962, 98968: 0.9875751057479698}"
3906,3906,3906,934416,"{113678: 0.9846140475072532, 66930: 0.9845666538329041, 48213: 0.9836789360964405, 107587: 0.983646497946285, 109697: 0.9829402987033307}"
3907,3907,3907,934572,"{16246: 0.9853124449398327, 37434: 0.9842264608583325, 31775: 0.9839732184668182, 114175: 0.9836085201988503, 91595: 0.9833926160422733}"
3908,3908,3908,934700,"{114815: 0.9908088270200441, 113870: 0.9893305088136312, 98672: 0.9889047985950958, 3927: 0.9888614035567044, 99737: 0.9884971022994808}"
3909,3909,3909,934986,"{106368: 0.9943539202286933, 97490: 0.993541130507617, 63421: 0.9931999586885095, 103159: 0.9929073358640118, 47253: 0.9928057785750253}"
3910,3910,3910,935075,"{113189: 0.9953538575861408, 101188: 0.9952973674309092, 97490: 0.994829257964759, 2780: 0.9944142765086108, 102467: 0.9936489928262576}"
3911,3911,3911,935263,"{34562: 0.9951398721833514, 34975: 0.9937475523634979, 57605: 0.9926592346621311, 35004: 0.9925887996408785, 42391: 0.9924979066396159}"
3912,3912,3912,935272,"{36109: 0.9925624379853429, 55: 0.9919984116823797, 7482: 0.9919504540993361, 100305: 0.9918197625826907, 29931: 0.9918155287028464}"
3913,3913,3913,935430,"{105066: 0.99233222389328, 105026: 0.992141564790703, 32179: 0.9920103440787721, 105064: 0.9918877299957962, 46108: 0.9918311286601185}"
3914,3914,3914,935435,"{97490: 0.9913620458293598, 47253: 0.9906230995708313, 53747: 0.9906078930137607, 2780: 0.9902342520798313, 106368: 0.9898853179417966}"
3915,3915,3915,935471,"{109661: 0.9923258366899032, 26112: 0.9917025955273917, 36803: 0.9915011573494601, 293: 0.991429338555656, 103964: 0.9914187742904238}"
3916,3916,3916,935579,"{34366: 0.9901250027234382, 97808: 0.9892829155289757, 109285: 0.9889881155228887, 74771: 0.988524595076908, 74890: 0.9884516674211566}"
3917,3917,3917,935640,"{270: 0.9957600059023136, 102245: 0.9952447389655722, 36251: 0.9952086581851227, 98716: 0.995014087837096, 98495: 0.994813201416664}"
3918,3918,3918,936087,"{98348: 0.9830320805291876, 53747: 0.9819570071738386, 113134: 0.9808957860301352, 44821: 0.9808864350941441, 42389: 0.9808284006029871}"
3919,3919,3919,936112,"{53925: 0.9925533375171739, 24026: 0.9917448283094057, 110506: 0.9916110652685278, 75363: 0.9913668951630447, 42208: 0.9913480846080185}"
3920,3920,3920,936421,"{100014: 0.9866181958414869, 29221: 0.9864302067908343, 67933: 0.986363246648927, 110994: 0.9860951314738287, 94239: 0.9854200694750116}"
3921,3921,3921,936482,"{28765: 0.9878948928436913, 36027: 0.987652784961614, 100760: 0.9869844954543798, 103096: 0.986950847495283, 108389: 0.9866028436022319}"
3922,3922,3922,936496,"{104246: 0.9806442956802524, 82943: 0.9782878192380713, 103118: 0.9778159418578054, 53482: 0.9778039938299649, 113292: 0.9776351721654168}"
3923,3923,3923,936523,"{26112: 0.9861623205704964, 133: 0.9857262604985746, 3278: 0.9852015316200262, 103243: 0.9848204435625012, 52024: 0.9848044778082684}"
3924,3924,3924,936543,"{57969: 0.9928548373409581, 33655: 0.9916399981106295, 31688: 0.9914340634818077, 28764: 0.9907684403608111, 83072: 0.9906595616094149}"
3925,3925,3925,936786,"{38: 0.9794092905324371, 112663: 0.9782437496143818, 99466: 0.9778667998293737, 81429: 0.9776861824433282, 27420: 0.9774537449423761}"
3926,3926,3926,936894,"{95361: 0.9929993574541409, 99568: 0.992723780403664, 84890: 0.9924703050552314, 94239: 0.9921708036595359, 111211: 0.9915928503249023}"
3927,3927,3927,936902,"{47927: 0.9826355771919116, 51732: 0.9813024663190181, 47319: 0.9806873096246648, 110777: 0.9798337155662213, 1: 0.9795983228095229}"
3928,3928,3928,936978,"{94213: 0.9860136010018675, 45410: 0.9859033760240576, 49459: 0.9856454259320244, 64263: 0.9849222121402055, 46757: 0.9849180724212708}"
3929,3929,3929,937073,"{47242: 0.9828834655077123, 53454: 0.9822729511401986, 96235: 0.9822233496105994, 37194: 0.9819663771497338, 33746: 0.9818525301188894}"
3930,3930,3930,937334,"{32124: 0.9845294809413422, 108399: 0.9836398825581218, 102308: 0.9827079907666209, 99371: 0.9826565712138621, 106937: 0.9826421701160175}"
3931,3931,3931,937337,"{111710: 0.9919571781086067, 101970: 0.9913198723687224, 99618: 0.9908080113610261, 113357: 0.9902720913908147, 95059: 0.9902544509379115}"
3932,3932,3932,937471,"{56570: 0.9692095109094249, 6270: 0.9683794530570674, 4632: 0.9677377204839006, 77270: 0.967431537650011, 5491: 0.9673439415001598}"
3933,3933,3933,937543,"{10375: 0.9853910967709331, 36343: 0.9849841350203915, 30884: 0.9836988331777279, 44479: 0.9814547615473719, 18850: 0.9809880310398807}"
3934,3934,3934,937627,"{85852: 0.987265831371402, 86032: 0.9847656801941094, 94832: 0.9846636818959528, 99087: 0.9840893096166424, 101151: 0.9837565216243451}"
3935,3935,3935,937765,"{58319: 0.9906877975782711, 103898: 0.9900354963608946, 108126: 0.9898653474792076, 46669: 0.9898600230785426, 114710: 0.9897839237688875}"
3936,3936,3936,938136,"{99622: 0.9827589499773906, 6270: 0.9825732930553646, 36027: 0.9824827036884632, 105225: 0.9811937242796467, 98976: 0.9810829439671593}"
3937,3937,3937,938179,"{101607: 0.9982609833608492, 101604: 0.9980882810641065, 81886: 0.9980668189523444, 27399: 0.9980479981454257, 102874: 0.9979608947705122}"
3938,3938,3938,938196,"{32132: 0.990271170501849, 103096: 0.9899291355962005, 76820: 0.9887356972126735, 102537: 0.9884322749260549, 4354: 0.9883524455970404}"
3939,3939,3939,938241,"{102649: 0.9873531835205495, 34044: 0.9862170022207004, 110838: 0.985041048918303, 89945: 0.9849002394346504, 12029: 0.9844493042885881}"
3940,3940,3940,938303,"{37556: 0.9897278486170656, 108389: 0.9893307506330583, 85296: 0.9886049905601284, 12432: 0.9885291276276469, 20073: 0.9881808771283106}"
3941,3941,3941,938309,"{37187: 0.9902565260791569, 97490: 0.9899635862593283, 60138: 0.989956484930724, 94832: 0.9889213556186824, 19486: 0.9888772012660955}"
3942,3942,3942,938311,"{46026: 0.9853840957090513, 113750: 0.9845282330244638, 36854: 0.9844689121137346, 104854: 0.9843942123103722, 98655: 0.9836693388002805}"
3943,3943,3943,938718,"{74273: 0.9920574268576369, 101188: 0.9910651991637601, 87903: 0.9906795339303057, 97749: 0.9904733913358678, 64263: 0.9904528639898049}"
3944,3944,3944,938961,"{48705: 0.979222352644406, 31473: 0.9790569751791401, 104601: 0.9776154822511666, 20414: 0.9768428115588543, 48246: 0.9767028197546197}"
3945,3945,3945,938983,"{108744: 0.9946657051206372, 102697: 0.9939701011499401, 36198: 0.9932905375005232, 97490: 0.9931007917760845, 113929: 0.9923486989817184}"
